num_projeto	data_apresentacao	autor	localizacao_atual	status	data_ultima_tram	ultima_acao	projeto
PLO 879/2020 - Projeto de Lei Ordinária	3 De Novembro De 2020 	Chiquinho Da Emater	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	18 De Fevereiro De 2021	Ao Arquivo Conforme Art 28-A, Inciso I Do R I	PLO
PLO 878/2020 - Projeto de Lei Ordinária	3 De Novembro De 2020 	Alex Silva	Cdcami - Comissão De Defesa Da Criança, Adolescente, Mulher E Idoso	Parecer Favorável Da Comissão	8 De Dezembro De 2020	Parecer Favorável	PLO
PLO 877/2020 - Projeto de Lei Ordinária	3 De Novembro De 2020 	Alex Silva	Ccjr - Comissão De Constituição E Justiça E De Redação	Proposição Distribuída Às Comissões	18 De Novembro De 2020	À Comissão Para Emitir Parecer	PLO
PLO 876/2020 - Projeto de Lei Ordinária	3 De Novembro De 2020 	Marcelo Cruz	Cec - Comissão De Educação E Cultura	Parecer Favorável Da Comissão	15 De Dezembro De 2020	Parecer Favorável	PLO
PLO 875/2020 - Projeto de Lei Ordinária	3 De Novembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	8 De Dezembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 898 De 04 De Dezembro De 2020 Publicada No D O E Nº 237 De 04 De Dezembro De 2020	PLO
PLO 874/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Jair Montes	Cspas - Comissão De Saúde, Previdência E Assistência Social	Parecer Favorável Da Comissão	8 De Dezembro De 2020	Parecer Favorável	PLO
PLO 873/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Chiquinho Da Emater	Arquivo - Dl - Arq-Dl	Proposição Retirada Pelo Autor	26 De Novembro De 2020	Proposição Retirada Pelo Autor Por Meio Do Requerimento Nº 1 369/2020	PLO
PLO 872/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Chiquinho Da Emater	Departamento Legislativo - Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	1 De Dezembro De 2020	Parecer Contrário	PLO
PLO 871/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Alex Silva	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	18 De Fevereiro De 2021	Ao Arquivo Conforme Art 28-A, Inciso I Do R I	PLO
PLO 870/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Alex Silva	Departamento Legislativo - Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	1 De Dezembro De 2020	Parecer Contrário	PLO
PLO 869/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Dr Neidson	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	18 De Fevereiro De 2021	Ao Arquivo Conforme Art 28-A, Inciso I Do R I	PLO
PLO 868/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Cirone Deiró	Ctop - Comissão De Transportes E Obras Públicas	Parecer Favorável Da Comissão	8 De Dezembro De 2020	Parecer Favorável	PLO
PLO 867/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	8 De Dezembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 897 De 04 De Dezembro De 2020 Publicada No D O E Nº 237 De 04 De Dezembro De 2020	PLO
PLO 866/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	27 De Novembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 890 De 27 De Novembro De 2020 Publicada No D O E Nº 231 De 30 De Novembro De 2020	PLO
PLO 865/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	8 De Dezembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 900 De 04 De Dezembro De 2020 Publicada No D O E Nº 237 De 04 De Dezembro De 2020	PLO
PLO 864/2020 - Projeto de Lei Ordinária	20 De Outubro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	21 De Dezembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 930 De 17 De Dezembro De 2020 Publicada No D O E Nº 246 De 17 De Dezembro De 2020	PLO
PLO 863/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Jhony Paixão	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	18 De Fevereiro De 2021	Ao Arquivo Conforme Art 28-A, Inciso I Do R I	PLO
PLO 862/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Jhony Paixão	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	18 De Fevereiro De 2021	Ao Arquivo Conforme Art 28-A, Inciso I Do R I	PLO
PLO 861/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Cirone Deiró	Ctop - Comissão De Transportes E Obras Públicas	Parecer Favorável Da Comissão	24 De Novembro De 2020	Parecer Favorável Na Ccjr	PLO
PLO 860/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Chiquinho Da Emater	Cspas - Comissão De Saúde, Previdência E Assistência Social	Parecer Favorável Da Comissão	8 De Dezembro De 2020	Parecer Favorável	PLO
PLO 859/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Chiquinho Da Emater	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	18 De Fevereiro De 2021	Ao Arquivo Conforme Art 28-A, Inciso I Do R I	PLO
PLO 858/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Chiquinho Da Emater	Csp - Comissão De Segurança Pública	Parecer Favorável Da Comissão	17 De Novembro De 2020	Parecer Favorável Na Ccjr	PLO
PLO 857/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Chiquinho Da Emater	Departamento Legislativo - Dl	Parecer Favorável Da Comissão	16 De Dezembro De 2020	Parecer Favorável Da Comissão	PLO
PLO 856/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Jair Montes	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei Por Promulgação	26 De Novembro De 2020	Proposição Transformada Em Lei Por Promulgação Nº 4 885 De 24 De Novembro De 2020 Publicado No D O Ale Nº 206 De 25 De Novembro De 2020	PLO
PLO 855/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Lei Ordinária Nº 4 864 De 8 De Outubro De 2020 Publicado No D O E Nº 199 De 09 De Outubro De 2020	PLO
PLO 854/2020 - Projeto de Lei Ordinária	6 De Outubro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 870, De 08 De Outubro De 2020 Publicada No D O E Nº 199 De 09 10 2020	PLO
PLO 853/2020 - Projeto de Lei Ordinária	29 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 871, De 08 De Outubro De 2020 Publicada No D O E Nº 199 De 09 10 2020	PLO
PLO 852/2020 - Projeto de Lei Ordinária	29 De Setembro De 2020 	Poder Executivo - Executivo	Plenário - Plen	Pedido De Vista Em Plenário	20 De Outubro De 2020	Pedido De Vista Pelo Senhor Deputado Laerte Gomes	PLO
PLO 851/2020 - Projeto de Lei Ordinária	29 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	3 De Novembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 878 De 27 De Outubro De 2020 Publicada No D O E Nº 211 De 28 De Outubro De 2020	PLO
PLO 850/2020 - Projeto de Lei Ordinária	29 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	3 De Novembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 880 De 27 De Outubro De 2020 Publicada No D O E Nº 211 De 28 De Outubro De 2020	PLO
PLO 849/2020 - Projeto de Lei Ordinária	29 De Setembro De 2020 	Tribunal De Justiça - Presidente	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	11 De Dezembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 904 De 08 De Dezembro De 2020 Publicada No D O E Nº 239 De 08 De Dezembro De 2020	PLO
PLO 848/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Chiquinho Da Emater	Cspas - Comissão De Saúde, Previdência E Assistência Social	Parecer Favorável Da Comissão	24 De Novembro De 2020	Parecer Favorável Da Comissão	PLO
PLO 847/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Chiquinho Da Emater	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	14 De Janeiro De 2021	Proposição Convertida Em Lei Ordinária Nº 4 941 De 11 De Janeiro De 2021 Publicada No D O E Nº 06 De 12 De Janeiro De 2021	PLO
PLO 846/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Jhony Paixão	Csp - Comissão De Segurança Pública	Parecer Favorável Da Comissão	8 De Dezembro De 2020	Parecer Favorável	PLO
PLO 845/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Jhony Paixão	Cspas - Comissão De Saúde, Previdência E Assistência Social	Parecer Favorável Da Comissão	8 De Dezembro De 2020	Parecer Favorável	PLO
PLO 844/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 869, De 08 De Outubro De 2020 Publicada No D O E Nº 199 De 09 10 2020	PLO
PLO 843/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 868, De 08 De Outubro De 2020 Publicada No D O E Nº 199 De 09 10 2020	PLO
PLO 842/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	11 De Janeiro De 2021	Proposição Convertida Em Lei Ordinária Nº 4 936 De 23 De Dezembro De 2020 Publicada No D O E Nº 250 De 23 De Dezembro De 2020	PLO
PLO 841/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	30 De Dezembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 938 De 30 De Dezembro De 2020 Publicada No D O E Nº 253 De 30 De Dezembro De 2020	PLO
PLO 840/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Lei Ordinária Nº 4 866 De 8 De Outubro De 2020 Publicado No D O E Nº 199 De 09 De Outubro De 2020	PLO
PLO 839/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 874, De 08 De Outubro De 2020 Publicada No D O E Nº 199 De 09 10 2020	PLO
PLO 838/2020 - Projeto de Lei Ordinária	22 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 873, De 08 De Outubro De 2020 Publicada No D O E Nº 199 De 09 10 2020	PLO
PLO 837/2020 - Projeto de Lei Ordinária	8 De Setembro De 2020 	Ismael Crispin	Departamento Legislativo - Dl	Parecer Favorável Da Comissão	9 De Dezembro De 2020	Parecer Favorável Da Comissão	PLO
PLO 836/2020 - Projeto de Lei Ordinária	8 De Setembro De 2020 	Eyder Brasil	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	11 De Novembro De 2020	Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis	PLO
PLO 835/2020 - Projeto de Lei Ordinária	8 De Setembro De 2020 	Eyder Brasil	Cspas - Comissão De Saúde, Previdência E Assistência Social	Parecer Favorável Da Comissão	20 De Outubro De 2020	Parecer Favorável Da Comissão	PLO
PLO 834/2020 - Projeto de Lei Ordinária	8 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	16 De Novembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 884, De 11 De Novembro De 2020 Publicada No D O E Nº 220 De 12 11 2020	PLO
PLO 833/2020 - Projeto de Lei Ordinária	8 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	3 De Novembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 881 De 27 De Outubro De 2020 Publicada No D O E Nº 211 De 28 De Outubro De 2020	PLO
PLO 832/2020 - Projeto de Lei Ordinária	8 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 872, De 08 De Outubro De 2020 Publicada No D O E Nº 199 De 09 10 2020	PLO
PLO 831/2020 - Projeto de Lei Ordinária	8 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	12 De Outubro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 867, De 08 De Outubro De 2020 Publicada No D O E Nº 199 De 09 10 2020	PLO
PLO 830/2020 - Projeto de Lei Ordinária	8 De Setembro De 2020 	Poder Executivo - Executivo	Arquivo - Dl - Arq-Dl	Proposição Transformada Em Lei	16 De Setembro De 2020	Proposição Convertida Em Lei Ordinária Nº 4 859 De 11 De Setembro De 2020 Publicada No D O E Nº 179 De 14 De Setembro De 2020	PLO
PLO 829/2020 - Projeto de Lei Ordinária	1 De Setembro De 2020 	Alex Silva	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	11 De Novembro De 2020	Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis	PLO
PLO 828/2020 - Projeto de Lei Ordinária	1 De Setembro De 2020 	Alex Silva	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	11 De Novembro De 2020	Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis	PLO
PLO 827/2020 - Projeto de Lei Ordinária	1 De Setembro De 2020 	Alex Silva	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	11 De Novembro De 2020	Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis	PLO
PLO 826/2020 - Projeto de Lei Ordinária	1 De Setembro De 2020 	Eyder Brasil	Cspas - Comissão De Saúde, Previdência E Assistência Social	Parecer Favorável Da Comissão	20 De Outubro De 2020	Parecer Favorável Da Comissão	PLO
PLO 825/2020 - Projeto de Lei Ordinária	1 De Setembro De 2020 	Eyder Brasil	Cddhc - Comissão De Defesa Dos Direitos Humanos E Cidadania	Parecer Favorável Da Comissão	17 De Novembro De 2020	Parecer Favorável Da Ccjr	PLO
PLO 824/2020 - Projeto de Lei Ordinária	1 De Setembro De 2020 	Eyder Brasil	Cspas - Comissão De Saúde, Previdência E Assistência Social	Parecer Favorável Da Comissão	20 De Outubro De 2020	Parecer Favorável Da Comissão	PLO
PLO 823/2020 - Projeto de Lei Ordinária	1 De Setembro De 2020 	Eyder Brasil	Cetl - Comissão De Esporte, Turismo E Lazer	Parecer Favorável Da Comissão	20 De Outubro De 2020	Parecer Favorável Da Comissão	PLO
PLO 822/2020 - Projeto de Lei Ordinária	1 De Setembro De 2020 	Eyder Brasil	Arquivo - Dl - Arq-Dl	Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição	11 De Novembro De 2020	Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis	PLO
