"num_projeto";"data_apresentacao";"autor";"localizacao_atual";"status";"data_ultima_tram";"ultima_acao";"projeto";"data"
"IND 1075/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1074/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1073/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1072/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1071/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1070/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1069/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1068/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1067/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1066/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1065/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1064/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1063/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1062/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1061/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1060/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1059/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1058/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1057/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1056/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1055/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1054/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1053/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1052/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1051/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1050/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1049/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1048/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1047/2020 - Indicação";"12 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-12
"IND 1046/2020 - Indicação";"12 De Agosto De 2020 ";"Cássia Muleta";NA;NA;NA;NA;"IND";2020-08-12
"IND 1045/2020 - Indicação";"12 De Agosto De 2020 ";"Jhony Paixão";NA;NA;NA;NA;"IND";2020-08-12
"IND 1044/2020 - Indicação";"12 De Agosto De 2020 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2020-08-12
"IND 1043/2020 - Indicação";"12 De Agosto De 2020 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2020-08-12
"IND 1042/2020 - Indicação";"12 De Agosto De 2020 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2020-08-12
"IND 1041/2020 - Indicação";"12 De Agosto De 2020 ";NA;NA;NA;NA;NA;"IND";2020-08-12
"IND 1040/2020 - Indicação";"12 De Agosto De 2020 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2020-08-12
"IND 1039/2020 - Indicação";"12 De Agosto De 2020 ";"Aélcio Da Tv";NA;NA;NA;NA;"IND";2020-08-12
"IND 1038/2020 - Indicação";"12 De Agosto De 2020 ";"Dr Neidson";NA;NA;NA;NA;"IND";2020-08-12
"IND 1037/2020 - Indicação";"12 De Agosto De 2020 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2020-08-12
"IND 1036/2020 - Indicação";"5 De Agosto De 2020 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2020-08-05
"IND 1035/2020 - Indicação";"10 De Agosto De 2020 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2020-08-10
"IND 1034/2020 - Indicação";"11 De Agosto De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-08-11
"IND 1033/2020 - Indicação";"10 De Agosto De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-08-10
"IND 1032/2020 - Indicação";"12 De Agosto De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-08-12
"IND 1031/2020 - Indicação";"4 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-04
"IND 1030/2020 - Indicação";"3 De Agosto De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-08-03
"IND 1029/2020 - Indicação";"3 De Agosto De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-08-03
"IND 1028/2020 - Indicação";"3 De Agosto De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-08-03
"IND 1027/2020 - Indicação";"3 De Agosto De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-08-03
"IND 1026/2020 - Indicação";"3 De Agosto De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-08-03
"IND 1025/2020 - Indicação";"5 De Agosto De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-08-05
"IND 1024/2020 - Indicação";"31 De Julho De 2020 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2020-07-31
"IND 1023/2020 - Indicação";"3 De Agosto De 2020 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2020-08-03
"IND 1022/2020 - Indicação";"4 De Agosto De 2020 ";"Jhony Paixão";NA;NA;NA;NA;"IND";2020-08-04
"IND 1021/2020 - Indicação";"2 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-02
"IND 1020/2020 - Indicação";"2 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-02
"IND 1019/2020 - Indicação";"2 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-02
"IND 1018/2020 - Indicação";"2 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-02
"IND 1017/2020 - Indicação";"2 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-02
"IND 1016/2020 - Indicação";"2 De Agosto De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-08-02
"IND 1015/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1014/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1013/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1012/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1011/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1010/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1009/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1008/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1007/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1006/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1005/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1004/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1003/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1002/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1001/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 1000/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 999/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 998/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 997/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 996/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 995/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 994/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 993/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 992/2020 - Indicação";"30 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-30
"IND 991/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 990/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 989/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 988/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 987/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 986/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 985/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 984/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 983/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 982/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 981/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 980/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 979/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 978/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 977/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 976/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 975/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 974/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 973/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 972/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 971/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 970/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 969/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 968/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 967/2020 - Indicação";"29 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-29
"IND 966/2020 - Indicação";"28 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-28
"IND 965/2020 - Indicação";"29 De Julho De 2020 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2020-07-29
"IND 964/2020 - Indicação";"28 De Julho De 2020 ";"Cirone Deiró";NA;NA;NA;NA;"IND";2020-07-28
"IND 963/2020 - Indicação";"3 De Julho De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-07-03
"IND 962/2020 - Indicação";"27 De Julho De 2020 ";"Alex Silva";NA;NA;NA;NA;"IND";2020-07-27
"IND 961/2020 - Indicação";"27 De Julho De 2020 ";"Alex Silva";NA;NA;NA;NA;"IND";2020-07-27
"IND 960/2020 - Indicação";"22 De Julho De 2020 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2020-07-22
"IND 959/2020 - Indicação";"21 De Julho De 2020 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2020-07-21
"IND 958/2020 - Indicação";"29 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-29
"IND 957/2020 - Indicação";"29 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-29
"IND 956/2020 - Indicação";"29 De Julho De 2020 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2020-07-29
"IND 955/2020 - Indicação";"22 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-22
"IND 954/2020 - Indicação";"27 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-27
"IND 953/2020 - Indicação";"27 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-27
"IND 952/2020 - Indicação";"27 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-27
"IND 951/2020 - Indicação";"27 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-27
"IND 950/2020 - Indicação";"28 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-28
"IND 949/2020 - Indicação";"28 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-28
"IND 948/2020 - Indicação";"28 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-28
"IND 947/2020 - Indicação";"28 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-28
"IND 946/2020 - Indicação";"27 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-27
"IND 945/2020 - Indicação";"27 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-27
"IND 944/2020 - Indicação";"14 De Julho De 2020 ";NA;NA;NA;NA;NA;"IND";2020-07-14
"IND 943/2020 - Indicação";"27 De Julho De 2020 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2020-07-27
"IND 942/2020 - Indicação";"14 De Julho De 2020 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2020-07-14
"IND 941/2020 - Indicação";"28 De Julho De 2020 ";"Dr Neidson";NA;NA;NA;NA;"IND";2020-07-28
"IND 940/2020 - Indicação";"28 De Julho De 2020 ";"Dr Neidson";NA;NA;NA;NA;"IND";2020-07-28
"IND 939/2020 - Indicação";"28 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-28
"IND 938/2020 - Indicação";"28 De Julho De 2020 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2020-07-28
"IND 937/2020 - Indicação";"27 De Julho De 2020 ";"Chiquinho Da Emater";NA;NA;NA;NA;"IND";2020-07-27
"IND 936/2020 - Indicação";"24 De Julho De 2020 ";"Jhony Paixão";NA;NA;NA;NA;"IND";2020-07-24
"IND 935/2020 - Indicação";"22 De Julho De 2020 ";"Cirone Deiró";NA;NA;NA;NA;"IND";2020-07-22
"IND 934/2020 - Indicação";"23 De Julho De 2020 ";"Adelino Follador";NA;NA;NA;NA;"IND";2020-07-23
"IND 933/2020 - Indicação";"21 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-21
"IND 932/2020 - Indicação";"14 De Julho De 2020 ";"Jhony Paixão";NA;NA;NA;NA;"IND";2020-07-14
"IND 931/2020 - Indicação";"10 De Julho De 2020 ";"Jhony Paixão";NA;NA;NA;NA;"IND";2020-07-10
"IND 930/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 929/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 928/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 927/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 926/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 925/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 924/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 923/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 922/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 921/2020 - Indicação";"21 De Julho De 2020 ";"Luizinho Goebel";NA;NA;NA;NA;"IND";2020-07-21
"IND 920/2020 - Indicação";"21 De Julho De 2020 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2020-07-21
"IND 919/2020 - Indicação";"21 De Julho De 2020 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2020-07-21
"IND 918/2020 - Indicação";"21 De Julho De 2020 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2020-07-21
"IND 917/2020 - Indicação";"21 De Julho De 2020 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2020-07-21
"IND 916/2020 - Indicação";"21 De Julho De 2020 ";"Ezequiel Neiva";NA;NA;NA;NA;"IND";2020-07-21
"IND 915/2020 - Indicação";"21 De Julho De 2020 ";"Ezequiel Neiva";NA;NA;NA;NA;"IND";2020-07-21
"IND 914/2020 - Indicação";"21 De Julho De 2020 ";"Ezequiel Neiva";NA;NA;NA;NA;"IND";2020-07-21
"IND 913/2020 - Indicação";"21 De Julho De 2020 ";"Anderson Pereira";NA;NA;NA;NA;"IND";2020-07-21
"IND 912/2020 - Indicação";"15 De Julho De 2020 ";"Cássia Muleta";NA;NA;NA;NA;"IND";2020-07-15
"IND 911/2020 - Indicação";"21 De Julho De 2020 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2020-07-21
"IND 910/2020 - Indicação";"21 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-21
"IND 909/2020 - Indicação";"21 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-21
"IND 908/2020 - Indicação";"21 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-21
"IND 907/2020 - Indicação";"21 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-21
"IND 906/2020 - Indicação";"21 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-21
"IND 905/2020 - Indicação";"21 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-21
"IND 904/2020 - Indicação";"21 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-21
"IND 903/2020 - Indicação";"21 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-21
"IND 902/2020 - Indicação";"21 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-21
"IND 901/2020 - Indicação";"13 De Julho De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-07-13
"IND 900/2020 - Indicação";"17 De Julho De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-07-17
"IND 899/2020 - Indicação";"14 De Julho De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-07-14
"IND 898/2020 - Indicação";"16 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-16
"IND 897/2020 - Indicação";"16 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-16
"IND 896/2020 - Indicação";"16 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-16
"IND 895/2020 - Indicação";"16 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-16
"IND 894/2020 - Indicação";"16 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-16
"IND 893/2020 - Indicação";"16 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-16
"IND 892/2020 - Indicação";"16 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-16
"IND 891/2020 - Indicação";"17 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-17
"IND 890/2020 - Indicação";"17 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-17
"IND 889/2020 - Indicação";"17 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-17
"IND 888/2020 - Indicação";"14 De Julho De 2020 ";NA;NA;NA;NA;NA;"IND";2020-07-14
"IND 887/2020 - Indicação";"14 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-14
"IND 886/2020 - Indicação";"14 De Julho De 2020 ";"Jair Montes";NA;NA;NA;NA;"IND";2020-07-14
"IND 885/2020 - Indicação";"13 De Julho De 2020 ";"Alex Silva";NA;NA;NA;NA;"IND";2020-07-13
"IND 884/2020 - Indicação";"14 De Julho De 2020 ";"Alex Silva";NA;NA;NA;NA;"IND";2020-07-14
"IND 883/2020 - Indicação";"14 De Julho De 2020 ";"Alex Silva";NA;NA;NA;NA;"IND";2020-07-14
"IND 882/2020 - Indicação";"14 De Julho De 2020 ";"Alex Silva";NA;NA;NA;NA;"IND";2020-07-14
"IND 881/2020 - Indicação";"14 De Julho De 2020 ";"Ismael Crispin";NA;NA;NA;NA;"IND";2020-07-14
"IND 880/2020 - Indicação";"15 De Julho De 2020 ";"Dr Neidson";NA;NA;NA;NA;"IND";2020-07-15
"IND 879/2020 - Indicação";"14 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-14
"IND 878/2020 - Indicação";"14 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-14
"IND 877/2020 - Indicação";"14 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-14
"IND 876/2020 - Indicação";"14 De Julho De 2020 ";"Rosângela Donadon";NA;NA;NA;NA;"IND";2020-07-14
"IND 875/2020 - Indicação";"13 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-13
"IND 874/2020 - Indicação";"6 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-06
"IND 873/2020 - Indicação";"6 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-06
"IND 872/2020 - Indicação";"8 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-08
"IND 871/2020 - Indicação";"8 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-08
"IND 870/2020 - Indicação";"7 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-07
"IND 869/2020 - Indicação";"9 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-09
"IND 868/2020 - Indicação";"8 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-08
"IND 867/2020 - Indicação";"8 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-08
"IND 866/2020 - Indicação";"8 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-08
"IND 865/2020 - Indicação";"8 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-08
"IND 864/2020 - Indicação";"8 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-08
"IND 863/2020 - Indicação";"9 De Julho De 2020 ";"Eyder Brasil";NA;NA;NA;NA;"IND";2020-07-09
"IND 862/2020 - Indicação";"7 De Julho De 2020 ";"Adelino Follador";NA;NA;NA;NA;"IND";2020-07-07
"IND 861/2020 - Indicação";"13 De Julho De 2020 ";"Cirone Deiró";NA;NA;NA;NA;"IND";2020-07-13
"IND 860/2020 - Indicação";"13 De Julho De 2020 ";"Cirone Deiró";NA;NA;NA;NA;"IND";2020-07-13
"IND 859/2020 - Indicação";"13 De Julho De 2020 ";"Adailton Fúria";NA;NA;NA;NA;"IND";2020-07-13
"IND 858/2020 - Indicação";"13 De Julho De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-07-13
"IND 857/2020 - Indicação";"13 De Julho De 2020 ";"Marcelo Cruz";NA;NA;NA;NA;"IND";2020-07-13
"IND 856/2020 - Indicação";"6 De Julho De 2020 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2020-07-06
"IND 855/2020 - Indicação";"14 De Julho De 2020 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2020-07-14
"IND 854/2020 - Indicação";"14 De Julho De 2020 ";"Lazinho Da Fetagro";NA;NA;NA;NA;"IND";2020-07-14
"IND 853/2020 - Indicação";"14 De Julho De 2020 ";"Ezequiel Neiva";NA;NA;NA;NA;"IND";2020-07-14
"IND 852/2020 - Indicação";"13 De Julho De 2020 ";"Ezequiel Neiva";NA;NA;NA;NA;"IND";2020-07-13
