"";"num_projeto";"data_apresentacao";"autor";"localizacao_atual";"ementas";"status";"data_ultima_tram";"ultima_acao"
"190";"PLO 711/2020 - Projeto de Lei Ordinária";"14 De Julho De 2020 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Adicional Suplementar por Superavit Financeiro, até o valor de R$ 3.600.000,00, em favor da Unidade Orçamentária: Secretaria de Estado da Educação - SEDUC.";"Proposição Transformada Em Lei";"3 De Agosto De 2020";"Proposição Convertida Na Lei Ordinária Nº 4 818 De 29 De Julho De 2020 Publicada No D O E Nº 147 De 30 07 2020"
"191";"PLO 710/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Eyder Brasil";"Departamento Legislativo - Dl";"Dispõe sobre o programa de enfrentamento à disseminação de informações falsas (FAKENEWS) divulgadas e compartilhadas na internet e telefonia móvel, no âmbito do Estado de Rondônia.";"Aguardando Deliberação Do Poder Executivo";"19 De Novembro De 2020";"Para Deliberação Do Poder Executivo"
"192";"PLO 709/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Eyder Brasil";"Ctop - Comissão De Transportes E Obras Públicas";"Dispõe sobre a instalação de câmeras de segurança nos ônibus intermunicipais, no âmbito do Estado de Rondônia.";"Parecer Favorável Da Comissão";"17 De Novembro De 2020";"Parecer Favorável Na Ccjr"
"193";"PLO 708/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Eyder Brasil";"Csp - Comissão De Segurança Pública";"Dispõe sobre o dever de integrar os sistemas de controle de veículos em estacionamentos particulares ao sistema nacional de informações de Segurança Pública do Ministério da Justiça.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"194";"PLO 707/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Eyder Brasil";"Arquivo - Dl - Arq-Dl";"Dispõe sobre o Programa de Reciclagem de Resíduos Veiculares – PRRV e dá outras providências.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"22 De Outubro De 2020";"Ao Arquivo Nos Termos Do Inciso I Do Artigo 28-A Do Regimento Interno"
"195";"PLO 706/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Eyder Brasil";"Arquivo - Dl - Arq-Dl";"Estabelece a isenção da cobrança de diária de estadia de veículos automotores em depósito (pátio legal), para os proprietários que forem retirá-los no mesmo dia do recolhimento no Estado de Rondônia e dá outras providências.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"22 De Outubro De 2020";"Ao Arquivo Nos Termos Do Inciso I Do Artigo 28-A Do Regimento Interno"
"196";"PLO 705/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Adelino Follador";"Arquivo - Dl - Arq-Dl";"Adere a isenção de ICMS nas operações internas relativas à circulação de energia elétrica, sujeitas a faturamento sob o sistema de compensação de energia elétrica.";"Proposição Retirada Pelo Autor";"10 De Setembro De 2020";"Proposição Retirada Pelo Autor Por Meio Do Requerimento 1147/2020"
"197";"PLO 704/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Alex Silva";"Departamento Legislativo - Dl";"Estabelece que hotéis, pensões, pousadas, hostels e estabelecimentos congêneres em funcionamento no Estado de Rondônia, deverão criar e manter registro individualizado de identificação da criança e do adolescente que neles se hospedarem, e dá outras providências.";"Aguardando Deliberação Do Poder Executivo";"19 De Novembro De 2020";"Para Deliberação Do Poder Executivo"
"198";"PLO 703/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Alex Silva";"Cspas - Comissão De Saúde, Previdência E Assistência Social";"Institui o “Programa Sorriso Saudável na 3ª idade” para pessoas idosas residentes em clínicas e residências geriátricas, instituições de longa permanência, casas-lares ou similares";"Parecer Favorável Da Comissão";"8 De Setembro De 2020";"Parecer Favorável Da Comissão"
"199";"PLO 702/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a desvinculação de recursos, com amparo no artigo 76-A do Ato das Disposições Constitucionais Transitórias - ADCT da Constituição Federal, acrescido pela Emenda Constitucional nº 93, de 8 de setembro de 2016, e a reversão do Superavit Financeiro do exercício de 2019 para o Tesouro Estadual.";"Proposição Rejeitada Pelo Plenário";"28 De Julho De 2020";"Proposição Rejeitada Na Sessão Ordinária Do Dia 21 07 2020"
"200";"PLO 701/2020 - Projeto de Lei Ordinária";"7 De Julho De 2020 ";"Adailton Fúria Adelino Follador Jair Montes Alex Silva";"Arquivo - Dl - Arq-Dl";"Altera e acrescenta dispositivos na Lei 4.793 de 18 de junho de 2020.";"Proposição Transformada Em Lei Por Promulgação";"12 De Outubro De 2020";"Proposição Convertida Em Lei Ordinária Nº 4 876, De 08 De Outubro De 2020 Publicada No D O Ale Nº 178 De 09 10 2020"
"201";"PLO 700/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Eyder Brasil";"Departamento Legislativo - Dl";"Dispõe sobre a obrigatoriedade de instalação de sistema de reaproveitamento de águas de chuva na construção ou reforma de prédios públicos, no âmbito do Estado de Rondônia.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"17 De Novembro De 2020";"Parecer Contrário Na Ccjr"
"202";"PLO 699/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Eyder Brasil";"Cec - Comissão De Educação E Cultura";"Institui a Semana Estadual de Conscientização e Incentivo à Preservação do Patrimônio Público, no âmbito do Estado de Rondônia.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"203";"PLO 698/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Eyder Brasil";"Cmads - Comissão De Meio Ambiente E Desenvolvimento Sustentável";"Determina que, nas compras de bolas dos esportes especificados, a serem feitas pela Administração Pública Direta ou Indireta do Estado ou por entidade paraestatal que receba algum tipo de incentivo, benefício ou vantagem do Poder Público Estadual, ao menos 30% das bolas de cada esporte sejam compostas de materiais biodegradáveis e recicláveis, provenientes, em todo caso, de recursos naturais renováveis através de cadeia produtiva.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"204";"PLO 697/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Eyder Brasil";"Cicct - Comissão De Indústria, Comércio, Ciência E Tecnologia";"Cria o Programa de Incentivo à Produção e Distribuição de Energia Limpa do Estado de Rondônia – PROELIMP/RO.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"205";"PLO 696/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Eyder Brasil";"Cmads - Comissão De Meio Ambiente E Desenvolvimento Sustentável";"Dispõe sobre a obrigatoriedade dos estabelecimentos comerciais de promover o recolhimento e destinação ambiental correta dos pneus inservíveis no âmbito do Estado de Rondônia.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"206";"PLO 695/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Eyder Brasil";"Ccjr - Comissão De Constituição E Justiça E De Redação";"Autoriza o Poder Executivo a reconhecer a situação de efetivo serviço aos profissionais da saúde que forem vítimas fatais do coronavírus COVID-19, no âmbito do Estado de Rondônia.";"Proposição Distribuída Às Comissões";"7 De Julho De 2020";"Ás Comissões Para Emitir Parecer"
"207";"PLO 694/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Eyder Brasil";"Arquivo - Dl - Arq-Dl";"Dispõe sobre as sanções a serem aplicadas às pessoas jurídicas de direito privado, operadoras de planos de assistência ou seguro à saúde que estabelecerem limitação de prazo, valor ou quantidade de internações em hospitais ou clínicas médicas, no âmbito do Estado de Rondônia.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"22 De Outubro De 2020";"Ao Arquivo Nos Termos Do Inciso I Do Artigo 28-A Do Regimento Interno"
"208";"PLO 693/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Eyder Brasil";"Cfetooa - Comissão De Finanç , Econom Tribut, Orçam E Organ Administ";"Determina como prioritário o tratamento diferenciado nas aquisições públicas no Estado de Rondônia, para microempresas e empresas de pequeno porte durante a vigência do Decreto nº 24.887, de 20 de março de 2020 que “Declara Estado de Calamidade Pública em todo o território do Estado de Rondônia”.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"209";"PLO 692/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Adicional Suplementar por Superavit Financeiro e Crédito Adicional Especial por Superavit Financeiro, até o valor de R$ 30.893.944,72, e cria Programa e Ação, em favor da Unidade Orçamentária: Tribunal de Justiça do Estado de Rondônia - TJRO.";"Proposição Transformada Em Lei";"27 De Julho De 2020";"Proposição Convertida Na Lei Ordinária Nº 4 815 De 23 De Julho De 2020 Publicada No D O E Nº 142 De 23 07 2020"
"210";"PLO 691/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Adicional Suplementar por Anulação, até o valor de R$ 74.321.138,00, em favor da Unidade Orçamentária: Recursos Sob a Supervisão da Sefin - RS-SEFIN.";"Proposição Transformada Em Lei";"14 De Agosto De 2020";"Proposição Convertida Em Lei Ordinária Nº 4 830, De 12 De Agosto De 2020 Publicada No D O E Nº 156 De 12 08 2020"
"211";"PLO 690/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Adicional Suplementar por Superavit Financeiro, até o valor de R$ 801.000,00, em favor da Unidade Orçamentária: Fundação Cultural do Estado de Rondônia – FUNCER.";"Proposição Transformada Em Lei";"14 De Agosto De 2020";"Proposição Convertida Em Lei Ordinária Nº 4 823, De 12 De Agosto De 2020 Publicada No D O E Nº 156 De 12 08 2020"
"212";"PLO 689/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera o artigo 3° da Lei n° 4.703, de 12 de dezembro de 2019.";"Veto Sobre A Proposição Mantido";"5 De Outubro De 2020";"Proposição Com Veto Parcial Nº 022/2020 Mantido Em 01/10/2020 Convertida Em Lei Nº 4 835 De 18 De Agosto De 2020 Publicada No D O E Nº 160 De 18 De Agosto De 2020"
"213";"PLO 688/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Autoriza o Poder Executivo a abrir Crédito Adicional Especial por Anulação, até o valor de R$ 7.900.013,62 e cria Unidade Orçamentária, Ações e Programas, em favor da Secretaria de Estado de Obras e Serviços Públicos – SEOSP.";"Proposição Transformada Em Lei";"14 De Agosto De 2020";"Proposição Convertida Em Lei Ordinária Nº 4 827, De 12 De Agosto De 2020 Publicada No D O E Nº 156 De 12 08 2020"
"214";"PLO 687/2020 - Projeto de Lei Ordinária";"30 De Junho De 2020 ";"Poder Executivo - Executivo";"Arquivo - Dl - Arq-Dl";"Altera dispositivos da Lei n° 688, de 27 de dezembro de 1996 e revoga a Lei n° 2.615, de 28 de outubro de 2011.";"Proposição Rejeitada Pelo Plenário";"16 De Julho De 2020";"Proposição Rejeitada Na Sessão Ordinária Do Dia 14 07 2020 Ao Arquivo"
"215";"PLO 686/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a obrigatoriedade por parte dos hospitais públicos e privados, do registro da comunicação imediata de recém-nascidos com deficiência intelectual e múltipla às instituições, entidades e associações especializadas que desenvolvem atividades com pessoas com deficiência, no âmbito do Estado de Rondônia.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"11 De Novembro De 2020";"Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis"
"216";"PLO 685/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a profissão de condutor de ambulância e dá outras providências, âmbito do Estado de Rondônia.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"22 De Outubro De 2020";"Ao Arquivo Nos Termos Do Inciso I Do Artigo 28-A Do Regimento Interno"
"217";"PLO 684/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Cdhc - Comissão De Direitos Humanos E Cidadania";"Dispõe sobre a notificação compulsória de casos de violência contra a mulher, contra a criança e o adolescente e violência autoprovocada, incluindo tentativas de suicídio e automutilação, no âmbito do Estado de Rondônia.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"218";"PLO 683/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Arquivo - Dl - Arq-Dl";"Institui a Política Estadual de Prevenção do Diabetes e da Assistência Integral à Pessoa Diabética.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"22 De Outubro De 2020";"Ao Arquivo Nos Termos Do Inciso I Do Artigo 28-A Do Regimento Interno"
"219";"PLO 682/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Cdhc - Comissão De Direitos Humanos E Cidadania";"Dispõe sobre a obrigatoriedade das empresas prestadoras de serviços selecionados a maquinas de cartão a disponibilizarem equipamentos adaptados para pessoas com deficiência visual no Estado de Rondônia.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"220";"PLO 681/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Cspas - Comissão De Saúde, Previdência E Assistência Social";"Dispõe sobre a garantia de acessibilidade dos deficientes visuais aos projetos culturais patrocinados ou fomentados com verba pública estadual.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"221";"PLO 680/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a transparência e o acesso público aos dados e informações relativos a qualidade ambiental existente acerca do monitoramento da qualidade do ar, da água nos órgãos e entidades, situados no âmbito do estado de Rondônia.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"22 De Outubro De 2020";"Ao Arquivo Nos Termos Do Inciso I Do Artigo 28-A Do Regimento Interno"
"222";"PLO 679/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Dr Neidson";"Cfetooa - Comissão De Finanç , Econom Tribut, Orçam E Organ Administ";"Dispõe sobre a obrigatoriedade de prestações de contas pelos Municípios que receberam recursos financeiros para o enfrentamento de pandemia (COVID-19) e dá outras providências.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
"223";"PLO 678/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Jhony Paixão";"Cspas - Comissão De Saúde, Previdência E Assistência Social";"Dispõe sobre a obrigatoriedade disponibilização de álcool em gel 70% em frente aos elevadores para higienização das mãos dos usuários nas edificações residenciais e empresariais no âmbito do Estado de Rondônia.";"Parecer Favorável Da Comissão";"20 De Outubro De 2020";"Parecer Favorável Da Comissão"
"224";"PLO 677/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Dr Neidson";"Cspas - Comissão De Saúde, Previdência E Assistência Social";"Estabelece o procedimento virtual de informações e de acolhimento dos familiares de pessoas internadas com doenças infectocontagiosas, durante endemias, epidemias ou pandemias, em hospitais públicos, privados ou de campanha sediados no Estado de Rondônia.";"Parecer Favorável Da Comissão";"8 De Setembro De 2020";"Parecer Favorável Da Comissão"
"225";"PLO 676/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Arquivo - Dl - Arq-Dl";"Dispõe sobre a obrigatoriedade dos hospitais estaduais fornecerem por escrito uma justificativa, quando da impossibilidade de atendimento do paciente, no âmbito do estado de Rondônia.";"Parecer Da Ccjr Ou Da Cfo Pelo Arquivamento Da Proposição";"11 De Novembro De 2020";"Para Arquivamento Conforme Artigo 28-A, Inciso I Do Regimento Interno Desta Casa De Leis"
"226";"PLO 675/2020 - Projeto de Lei Ordinária";"24 De Junho De 2020 ";"Eyder Brasil";"Cec - Comissão De Educação E Cultura";"Estabelece a obrigatoriedade das empresas organizadoras de concurso público e vestibulares a disponibilizarem atendimento médico durante a realização de provas, no âmbito do Estado de Rondônia.";"Parecer Favorável Da Comissão";"22 De Setembro De 2020";"Parecer Favorável Na Ccjr"
